Metropolitan,Gender,Family_num,Elder_Household,GrandChild_Household,Single_Household,Multi_Household,Disability_status,Master_EduCode,Master_WithLive,Master_IndustryCode,Manster_Jobcode,Master_Age,Master_EmpCode,Master_MarriCode,Tenancy_Type,Housing_Type,Debt_Holding,Income_code,Assets,Liabilities,Principal_Interest,Spend_Consum,Spend_NonConsum,Master_Retired
1,2,1,1,0,0,0,0,1,1,17,9,5,2,3,3,1,0,1,690,0,0,668,1,1
1,1,2,0,0,0,0,0,4,2,13,2,5,1,2,1,2,0,9,122100,0,0,5200,1629,1
1,1,3,0,0,0,0,0,4,2,14,9,5,1,2,1,2,1,7,84720,2730,380,3020,1672,1
1,2,1,1,0,0,0,0,2,1,9,4,5,3,3,1,2,1,4,37276,12858,1298,2051,817,1
1,1,1,1,0,0,0,0,4,1,1,6,5,3,3,4,4,0,3,500,0,0,694,1,1
1,2,1,0,0,0,0,0,4,1,8,4,1,1,1,2,4,1,4,12140,7040,1038,1391,435,1
1,1,2,0,0,0,0,0,4,2,10,7,4,1,1,2,2,1,6,23322,7560,156,2270,1129,1
1,2,3,0,0,1,0,0,3,2,22,11,4,4,4,3,2,1,2,5990,5600,727,1506,722,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,2,0,1,2950,0,0,876,0,2
1,1,1,1,0,0,0,1,4,1,22,11,5,4,1,3,2,1,1,160,1000,150,830,150,2
1,1,4,0,0,0,0,0,3,2,7,5,4,3,2,2,1,1,8,18760,2000,17,5004,157,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,2,0,2,210,0,0,1638,1,2
1,1,2,0,0,0,0,0,3,2,6,7,5,1,2,1,2,0,7,47705,0,0,3480,1068,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,3,0,2,648,0,0,674,1,2
1,1,1,1,0,0,0,1,3,1,22,11,5,4,4,3,3,0,1,74,0,0,978,31,2
1,2,1,0,0,0,0,0,4,1,17,2,1,1,1,4,3,0,4,2360,0,0,1286,405,1
1,1,2,1,0,0,0,0,1,2,16,9,5,1,2,1,3,0,5,56226,0,0,1254,182,1
1,1,3,0,0,0,0,0,1,2,6,9,5,2,1,2,3,0,3,4130,0,0,1006,10,1
1,2,1,0,0,0,0,1,4,1,22,11,5,4,1,3,2,0,1,5,0,0,740,1,2
1,2,1,1,0,0,0,0,2,1,22,11,5,4,3,2,1,0,1,6530,0,0,330,1,2
1,1,1,0,0,0,0,0,2,1,22,11,5,4,4,1,3,0,5,10000,0,0,1244,288,1
1,1,3,0,0,0,0,0,4,2,7,5,5,2,2,2,2,1,6,24578,6160,460,2215,838,1
1,1,2,1,0,0,0,0,3,2,22,11,5,4,2,4,2,1,4,91120,10500,80,1472,189,2
1,2,2,0,0,0,0,1,1,2,22,11,5,4,2,1,1,0,1,72530,0,0,1514,124,2
1,2,2,0,0,0,0,0,4,2,16,2,4,3,1,1,1,0,4,26500,0,0,1220,119,1
1,1,2,1,0,0,1,0,3,2,22,11,5,4,2,3,2,0,3,4060,0,0,1025,30,2
1,1,1,1,0,0,0,0,1,1,8,8,5,2,4,3,1,1,3,250,950,96,756,226,1
1,1,2,1,0,0,0,1,2,2,15,9,5,2,2,4,3,0,1,9000,0,0,972,3,1
1,2,1,0,0,0,0,0,4,1,10,3,3,1,1,1,2,1,8,47468,244,810,2159,1739,1
1,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,3,1,3,40000,11020,660,1204,541,2
1,1,1,0,0,0,0,0,4,1,6,5,4,3,4,2,3,1,9,114200,6000,0,3860,737,1
1,1,2,0,0,0,0,0,4,2,13,2,4,1,1,1,1,1,6,44744,400,0,4645,548,1
1,1,1,0,0,0,0,0,1,1,22,11,5,4,4,3,1,1,1,4062,7200,192,708,96,2
1,2,5,0,0,1,0,1,4,2,22,11,3,4,3,3,4,0,6,830,0,0,3179,224,1
1,1,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,2,200,0,0,1339,41,2
1,1,1,1,0,0,0,1,4,1,22,11,5,4,4,2,3,0,1,7030,0,0,840,2,2
1,1,1,0,0,0,0,0,3,1,14,9,4,2,4,3,3,1,4,360,600,150,1616,170,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,3,1,1,1250,700,0,1037,0,1
1,2,1,1,0,0,0,1,3,1,3,9,5,2,3,1,2,1,4,25060,1000,0,1510,303,1
1,1,2,0,0,0,0,0,3,2,3,8,2,1,1,1,1,0,3,14715,0,0,3056,347,1
1,1,2,0,0,0,0,0,3,2,6,7,4,2,1,2,1,1,6,4470,700,950,1572,354,1
1,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,3,1,4,29010,6000,312,1885,364,2
1,1,1,0,0,0,0,0,3,1,8,9,4,2,4,3,4,0,2,530,0,110,1472,18,1
1,1,2,1,0,0,0,0,3,2,14,9,5,2,2,1,1,1,5,75500,4000,0,1227,495,1
1,1,2,1,0,0,0,1,2,2,17,9,5,2,2,1,1,1,2,80556,7000,0,1584,45,1
1,1,4,0,0,0,0,0,3,2,22,11,5,4,2,1,2,0,8,117490,0,0,2980,827,2
1,2,1,0,0,0,0,0,4,1,17,2,3,1,1,1,2,1,5,44350,8500,752,1550,1016,1
1,1,2,0,0,1,0,0,2,2,14,7,5,2,4,2,2,1,3,17564,88,338,1280,276,1
1,2,1,0,0,0,0,0,3,1,19,4,3,3,4,3,3,1,3,5048,3000,90,2294,188,1
1,2,1,0,0,0,0,0,4,1,10,2,1,1,1,3,4,0,1,3130,0,0,1469,109,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,4,1,2,1,1,7010,3120,639,734,44,2
1,1,1,0,0,0,0,0,4,1,10,3,3,1,1,2,1,1,5,32820,200,1256,1942,900,1
1,2,1,0,0,0,0,0,3,1,3,2,1,1,1,3,3,0,3,1344,0,0,1466,88,1
1,2,2,0,0,0,0,0,2,2,22,11,4,4,4,1,3,0,4,10670,0,0,1830,340,2
1,1,1,1,0,0,0,0,1,1,22,11,5,4,3,3,2,0,1,140,0,0,746,1,2
1,2,1,1,0,0,0,1,1,1,22,11,5,4,3,3,1,0,1,7526,0,0,497,1,2
1,1,2,1,0,0,0,0,2,2,7,8,5,1,2,3,1,1,5,2100,1070,468,2430,226,1
1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,3,2,1,2,3080,1800,242,1140,45,2
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,3,0,2,30200,0,0,635,19,2
1,1,2,0,0,0,0,0,3,2,18,2,3,3,1,1,3,0,6,27800,0,0,1383,1138,1
1,1,1,1,0,0,0,1,1,1,1,6,5,3,4,1,3,1,2,5583,500,848,886,143,1
1,1,4,0,0,0,0,0,4,2,7,7,4,1,2,1,2,0,9,96595,0,156,4538,1429,1
1,1,3,0,0,0,0,0,4,2,10,2,2,3,2,2,3,0,9,27500,0,40,3640,812,1
1,1,1,0,0,0,0,0,4,1,10,2,2,1,1,2,1,1,5,17580,7900,1180,1410,960,1
1,1,1,0,0,0,0,0,4,1,18,2,2,1,1,3,4,1,4,501,200,0,3826,1497,1
1,1,4,0,0,0,0,0,3,2,3,8,4,3,2,1,2,0,9,120269,0,0,4530,1212,1
1,1,3,0,0,0,0,1,4,2,10,8,3,1,2,2,3,1,4,22245,7000,670,2310,772,1
1,2,1,0,0,0,0,0,4,1,13,2,4,1,1,3,1,1,5,51830,12000,0,1585,970,1
1,1,1,0,0,0,0,0,3,1,22,11,5,4,1,4,2,0,4,932,0,0,1706,39,2
1,1,1,0,0,0,0,0,4,1,3,7,3,3,1,2,1,0,7,34196,0,200,1670,175,1
1,1,2,0,0,0,0,0,3,2,22,11,5,4,2,3,2,0,5,1830,0,0,4074,557,2
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,3,0,1,8005,0,0,283,1,2
1,1,2,0,0,0,0,0,3,2,18,9,5,1,2,1,3,1,5,46294,500,0,2765,190,1
1,1,3,0,0,0,0,0,2,2,22,11,5,4,2,1,2,0,1,115400,0,0,3620,498,2
1,2,2,0,0,1,0,0,4,2,22,11,3,4,4,3,3,0,3,2310,0,0,2264,110,1
1,1,3,0,1,0,0,0,2,2,7,5,5,3,2,1,2,1,5,74200,1850,120,5160,528,1
1,1,2,0,0,0,0,0,4,2,7,5,2,3,2,1,2,1,3,63264,10597,840,3407,606,1
1,1,1,1,0,0,0,0,1,1,18,9,5,2,3,4,1,1,3,646,3000,120,1038,103,1
1,2,1,0,0,0,0,0,4,1,22,11,2,4,1,2,3,0,1,11430,0,0,1151,157,1
1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,1,27380,0,0,1322,135,2
1,2,1,1,0,0,0,0,4,1,22,11,5,4,3,1,2,1,3,60100,13857,900,1456,708,2
1,1,2,1,0,0,0,0,4,2,14,9,5,2,2,1,2,1,5,44751,13361,1201,2174,895,1
1,2,1,1,0,0,0,0,2,1,22,11,5,4,3,4,4,0,2,2561,0,0,515,21,2
1,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,1,2,80940,500,0,1876,43,2
1,1,2,0,0,0,0,0,1,2,6,7,4,2,2,2,3,1,6,16500,370,480,3074,166,1
1,2,3,0,0,0,0,0,4,2,17,3,1,1,1,2,4,1,6,32440,6000,680,3110,673,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,2,24800,0,0,1484,104,2
1,2,1,0,0,0,0,0,4,1,10,3,1,1,1,3,1,0,4,4890,0,0,1175,312,1
1,2,1,0,0,0,0,0,4,1,16,2,3,1,4,4,3,0,4,6640,0,0,1860,358,1
1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,1,0,5,40000,0,0,2700,410,2
1,1,2,0,0,0,0,0,3,2,6,7,5,3,2,1,3,1,7,23600,6000,456,3602,1021,1
1,2,2,0,0,1,0,0,3,2,3,3,3,1,2,1,3,1,3,23510,8338,752,2157,502,1
1,2,2,0,1,0,0,0,1,2,22,11,5,4,3,2,2,1,1,1360,602,84,759,37,2
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,3,0,1,520,0,0,539,7,2
1,2,1,0,0,0,0,0,4,1,9,9,5,2,4,3,1,0,2,15,0,0,960,111,1
1,2,1,0,0,0,0,0,4,1,17,2,1,1,1,2,1,0,3,13830,0,120,2401,422,1
1,1,2,1,0,0,0,0,3,2,22,11,5,4,2,4,1,1,2,21800,2000,0,2076,167,2
1,1,3,0,0,0,0,0,3,2,7,5,3,3,2,1,2,1,6,55665,7900,652,3700,747,1
1,2,2,0,0,0,0,0,1,2,22,11,5,4,3,3,1,0,5,558,0,0,984,358,2
1,1,6,0,0,0,0,1,3,2,14,9,4,2,2,2,1,1,8,25162,14300,914,2040,1413,1
1,1,2,0,0,0,0,0,3,2,19,4,3,3,2,1,1,0,3,35764,0,0,1120,371,1
1,1,2,0,0,0,0,0,3,2,1,6,5,3,2,1,1,0,5,43300,0,120,748,84,1
1,1,1,1,0,0,0,0,3,1,22,11,5,4,4,3,1,0,1,562,0,0,950,1,2
1,1,1,0,0,0,0,0,4,1,12,2,5,1,3,3,3,1,4,13600,1080,540,2930,528,1
1,2,1,1,0,0,0,0,2,1,22,11,5,4,3,3,2,0,1,1600,0,0,912,37,2
1,2,1,0,0,0,0,0,4,1,7,3,2,1,1,3,2,0,6,7350,0,0,2530,836,1
1,1,5,0,0,0,0,0,3,2,6,7,2,1,2,2,3,0,7,14520,0,0,4085,484,1
1,2,2,0,0,0,0,0,1,2,3,7,5,2,2,3,2,1,4,8928,680,88,2638,60,1
1,1,2,1,0,0,0,1,2,2,22,11,5,4,2,3,2,0,2,4030,0,0,1392,1,2
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,3,0,1,14400,0,0,401,223,2
1,1,3,0,0,0,1,0,3,2,8,8,5,3,2,3,1,0,4,7672,0,250,2614,158,1
0,1,2,0,0,0,0,0,2,2,22,11,5,4,2,1,2,0,7,33798,0,0,2476,634,1
0,1,2,1,0,0,0,0,1,2,19,7,5,1,2,3,1,0,5,14976,0,0,2367,279,1
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,3,40200,0,0,1422,505,2
0,1,3,0,0,0,0,0,4,2,6,8,4,3,2,1,2,1,8,45106,7500,480,4228,912,1
0,1,2,1,0,0,0,0,2,2,17,9,5,2,2,1,1,1,3,4225,2500,270,1497,249,1
0,1,2,0,0,0,0,1,1,2,22,11,5,4,2,2,2,1,3,87958,6660,541,1659,713,1
0,1,5,0,0,0,0,0,4,2,3,8,4,1,2,1,1,1,9,64672,9000,180,4930,1744,1
0,2,2,0,0,0,0,0,2,2,17,4,5,2,4,1,2,0,2,25144,0,0,1839,91,1
0,2,3,0,0,0,0,0,2,2,19,4,5,3,3,1,2,1,6,19191,500,1200,2005,234,1
0,1,2,1,0,0,0,1,1,2,17,9,5,2,2,1,1,0,2,10995,0,0,1340,37,1
0,1,2,1,0,0,0,1,2,2,22,11,5,4,2,1,1,1,1,26330,4500,0,1360,493,2
0,2,2,0,0,0,0,1,3,2,22,11,5,4,4,1,2,0,3,132347,0,0,3503,986,1
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,4,2,0,1,30,0,0,1121,69,2
0,1,2,1,0,0,0,1,3,2,17,9,5,2,2,1,1,0,2,8074,0,0,905,53,1
0,1,3,0,0,0,0,0,4,3,1,6,5,3,2,1,1,1,5,104200,1000,0,3140,307,1
0,1,4,0,0,0,0,1,3,2,22,11,5,4,2,1,2,1,5,25384,1700,600,1787,377,2
0,1,2,1,0,0,0,1,2,2,22,11,5,4,2,1,3,0,1,7450,0,0,880,16,2
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,3,0,4,22940,0,40,1800,215,2
0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,3,1,0,1,1568,0,0,737,0,2
0,1,3,0,0,0,0,0,3,2,19,7,5,3,2,2,1,0,6,21020,0,35,2406,705,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,3,1,0,1,502,0,0,760,42,1
0,1,3,0,0,0,0,0,2,2,22,11,5,4,2,1,1,1,4,17085,1800,600,1260,302,2
0,1,4,0,0,1,0,0,4,2,6,7,4,1,4,3,2,0,8,530,0,0,2364,1728,1
0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,9,62090,0,0,4796,1768,1
0,2,1,1,0,0,0,1,1,1,7,9,5,2,3,4,1,0,1,1500,0,0,632,1,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,1,0,1,5053,0,0,521,0,2
0,2,1,0,0,0,0,0,4,1,11,5,4,2,3,1,2,0,3,51600,0,0,1300,73,1
0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,1,0,1,30600,0,0,2211,177,2
0,1,1,1,0,0,0,0,1,1,22,11,5,4,3,3,1,0,1,10,0,0,345,0,1
0,1,1,1,0,0,0,0,2,1,7,5,5,3,3,1,1,0,2,52640,0,0,2146,250,1
0,1,1,0,0,0,0,0,3,1,19,3,1,1,1,3,1,0,5,19520,0,0,1549,543,1
0,2,1,0,0,0,0,1,3,1,22,11,4,4,4,3,1,1,1,1432,150,18,1087,44,1
0,1,3,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,6,25170,0,0,3360,576,2
0,1,4,0,0,0,0,0,4,2,7,5,3,3,2,1,2,1,7,28191,1300,675,3811,662,1
0,2,2,0,0,0,1,0,4,2,16,2,3,1,2,1,2,0,8,74750,0,0,2467,1631,1
0,2,2,0,0,0,0,0,3,2,17,4,5,1,3,1,2,0,1,9684,0,0,1572,236,1
0,2,2,0,0,0,0,0,3,2,14,9,4,1,4,3,1,0,6,5384,0,0,2179,729,1
0,2,1,0,0,0,0,0,4,1,17,4,5,1,4,3,2,0,2,1544,0,0,1179,152,1
0,1,2,1,0,0,0,0,2,2,1,6,5,3,2,1,3,0,1,13520,0,0,944,104,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,1,0,1,308,0,0,581,0,2
0,2,4,0,0,1,0,1,3,2,17,4,3,1,4,2,2,0,5,8040,0,100,1951,147,1
0,2,1,0,0,0,0,0,2,1,22,11,5,4,4,1,2,1,1,22448,930,360,1046,51,1
0,2,2,0,0,0,0,1,1,2,22,11,5,4,3,1,4,1,2,87500,10000,0,1179,379,2
0,1,1,0,0,0,0,0,4,1,7,9,2,1,1,3,3,0,2,650,0,0,874,47,1
0,1,4,0,0,0,0,0,4,2,6,3,3,1,2,1,2,0,8,53666,0,0,4660,1042,1
0,1,1,0,0,0,0,0,3,1,22,11,4,4,4,4,1,1,1,120,497,157,834,61,2
0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,0,2,36330,0,0,1151,84,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,1400,0,0,870,48,1
0,1,2,0,0,0,0,0,2,2,14,9,5,2,2,1,1,1,7,24587,1468,492,2275,591,1
0,1,2,1,0,0,0,0,1,2,6,7,5,2,2,1,2,0,6,13066,0,26,2300,303,1
0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,3,0,3,13170,0,0,1143,38,2
0,2,3,0,0,0,0,0,1,2,22,11,5,4,3,1,3,0,6,17652,0,0,2930,657,2
0,1,1,0,0,0,0,0,4,1,6,7,3,1,1,3,3,0,5,8791,0,0,2132,439,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,1,2,1,0,1,4090,0,0,719,15,2
0,1,1,0,0,0,0,0,4,1,3,7,1,1,1,3,1,0,3,7975,0,0,1910,531,1
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,4,1,1,3,5700,64,284,1800,263,2
0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,3,1,0,1,3080,0,0,709,1,2
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,1,0,1,37656,0,0,1292,74,2
0,1,1,0,0,0,0,1,2,1,6,8,4,2,4,1,1,0,2,11800,0,0,1156,106,1
0,1,3,0,0,0,0,0,3,2,14,9,5,1,2,2,2,1,9,24180,1000,0,3680,855,1
0,1,1,0,0,0,0,0,4,1,17,2,2,1,1,3,4,0,4,2714,0,0,2541,369,1
0,2,1,0,0,0,0,0,4,1,3,4,1,1,1,3,1,0,3,1920,0,0,2012,341,1
0,1,4,0,0,0,0,0,4,2,8,8,4,3,2,1,2,0,6,42495,0,0,4220,657,1
0,1,2,0,0,0,0,0,3,2,6,7,4,3,2,1,1,0,6,24719,0,0,2338,639,1
0,1,3,0,0,0,0,0,4,2,15,10,3,1,2,1,2,0,8,58290,0,0,4180,1460,1
0,1,2,1,0,0,0,0,1,2,15,9,5,2,2,1,1,0,1,8270,0,0,796,6,1
0,2,2,0,0,0,0,0,3,2,15,9,4,1,3,4,2,1,5,8582,200,1100,1855,371,1
0,2,1,1,0,0,0,0,4,1,19,2,5,1,1,1,1,1,4,24090,1000,70,2273,209,1
0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,1,3,0,2,11136,0,0,1110,33,2
0,2,1,1,0,0,0,0,3,1,17,9,5,2,4,2,1,0,1,12234,0,0,657,35,1
0,1,1,1,0,0,0,1,1,1,22,11,5,4,4,3,1,0,1,290,0,0,735,0,2
0,1,2,0,0,0,0,0,3,2,6,7,5,2,2,3,1,1,3,21140,2000,46,2509,263,1
0,2,2,0,0,1,0,0,3,2,22,11,3,4,4,3,1,1,2,1236,50,60,1528,10,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,1,0,1,514,0,0,844,0,2
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,3,0,3,65200,0,0,2475,160,2
0,1,3,0,0,0,0,0,3,2,16,3,3,1,2,1,2,1,8,26750,8500,738,3614,1332,1
0,2,1,1,0,0,0,0,4,1,22,11,5,4,4,1,2,1,5,42500,9000,0,1344,358,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,3,22052,0,0,1394,68,2
0,2,1,0,0,0,0,0,4,1,15,2,1,1,1,2,2,0,4,13620,0,0,1605,554,1
0,2,1,0,0,0,0,1,1,1,22,11,5,4,3,3,2,1,1,565,1600,468,670,103,2
0,2,2,1,0,0,0,0,1,2,22,11,5,4,2,1,2,1,4,9420,4500,424,932,302,2
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,2,0,2,49659,0,0,1665,160,2
0,1,3,0,0,0,0,0,4,2,9,4,2,1,2,1,2,1,5,41640,83,180,3562,784,1
0,2,2,0,0,0,0,0,3,2,17,2,2,1,2,1,2,1,7,20180,8805,1060,1996,1499,1
0,2,1,0,0,0,0,0,3,1,7,9,3,1,4,3,1,0,4,3383,0,0,2084,396,1
0,1,2,0,0,0,0,0,3,2,15,9,5,2,2,1,1,0,5,4914,0,540,2024,287,1
0,1,1,0,0,0,0,0,3,1,6,7,2,1,4,3,3,0,2,3632,0,150,1970,489,1
0,1,1,1,0,0,0,0,1,1,22,11,5,4,1,3,1,0,1,104,0,0,426,0,2
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,7,55122,0,0,4306,1549,2
0,1,2,1,0,0,0,0,1,2,8,8,5,3,2,1,2,1,4,34200,4748,445,2350,449,1
0,1,3,0,0,0,0,0,4,3,6,9,5,2,2,1,1,0,10,12904,0,0,1420,881,1
0,1,2,1,0,0,0,0,1,2,17,9,5,2,2,1,1,0,2,20183,0,0,1050,219,1
0,1,2,1,0,0,0,0,2,2,1,6,5,3,2,1,1,1,5,49363,1610,430,2180,367,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,5060,0,0,796,4,2
0,1,3,0,0,0,0,1,3,2,7,8,4,1,2,1,1,1,6,13500,500,0,2432,693,1
0,1,5,0,0,0,0,0,3,2,8,9,3,2,2,3,2,1,4,5610,5050,216,3510,323,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,1,0,1,2015,0,0,642,7,2
0,1,2,0,0,0,0,0,2,2,22,11,5,4,2,2,1,0,2,2513,0,0,1541,1,2
0,2,3,0,0,0,0,0,2,2,22,11,5,4,3,3,3,1,5,5600,4020,300,1169,311,2
0,2,2,0,0,0,0,0,4,2,22,11,4,4,4,3,1,1,2,3983,3997,265,1392,265,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,1,3,21300,1000,0,1740,389,2
0,2,1,1,0,0,0,0,1,1,15,9,5,2,3,3,1,0,2,550,0,0,1269,5,1
0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,1,2,0,3,104526,0,0,1211,551,2
0,2,1,0,0,0,0,0,2,1,7,5,2,1,1,3,1,1,3,1000,2000,398,1797,144,1
0,1,4,0,0,0,0,0,4,2,6,7,4,1,2,1,2,1,4,35961,700,1168,2610,472,1
0,2,1,0,0,0,0,0,2,1,22,11,5,4,1,2,1,1,1,7100,10000,0,1698,25,1
0,2,1,0,0,0,0,0,4,1,22,11,2,4,1,3,1,0,2,3415,0,0,1455,88,1
0,1,1,1,0,0,0,0,2,1,22,11,5,4,4,3,2,0,3,1110,0,0,2550,173,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,10,0,0,509,201,1
0,1,2,0,0,0,0,0,3,2,22,11,5,4,3,1,1,0,6,19680,0,0,2370,825,2
0,2,1,1,0,0,0,0,3,1,22,11,5,4,4,1,2,1,1,20364,15,126,828,105,1
0,1,4,0,0,0,0,0,4,2,7,5,3,1,2,1,3,1,7,24900,1432,162,4800,833,1
0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,1,1,0,1,12080,0,0,831,61,2
0,2,1,1,0,0,0,1,1,1,22,11,5,4,4,3,1,0,1,59,0,0,708,1,2
0,1,1,0,0,0,0,1,3,1,19,2,5,1,1,3,4,0,2,1220,0,0,1012,0,1
0,2,1,0,0,0,0,0,3,1,19,4,3,3,4,3,1,1,2,11740,3400,742,1270,195,1
0,1,4,0,0,0,0,0,4,2,3,3,4,1,2,2,2,1,6,19400,4050,288,3920,1012,1
0,1,4,0,0,0,0,1,3,2,3,7,4,1,2,1,2,0,8,17280,0,0,4826,1019,1
0,1,2,0,0,0,0,0,2,2,22,11,5,4,2,1,2,1,4,60940,3000,360,1401,653,2
0,2,1,0,0,0,0,1,4,1,16,2,4,1,1,4,2,0,3,54120,0,0,2300,615,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,10,0,0,688,11,2
0,1,3,0,0,0,0,0,1,2,17,9,5,2,2,1,1,0,9,26844,0,0,2795,719,1
0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,2,3590,0,0,1141,59,1
0,1,2,1,0,0,0,0,2,2,18,9,5,2,2,1,3,0,5,15600,0,0,1312,54,1
0,1,2,0,0,0,0,0,3,2,19,7,4,3,2,4,1,1,6,8227,5600,280,2520,879,1
0,2,3,0,0,1,0,0,4,2,16,3,3,1,2,4,4,1,3,45682,10000,480,2570,878,1
0,1,4,0,0,0,0,1,4,2,22,11,4,4,2,3,1,1,4,9708,100,150,1614,97,2
0,1,1,0,0,0,0,0,3,1,14,8,5,1,4,3,1,1,2,2100,640,160,1684,800,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,1,25750,0,0,740,25,2
0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,1,4,125820,15000,0,2526,312,2
0,1,3,0,0,0,0,0,3,2,15,9,4,1,2,1,2,1,8,32540,1660,360,4643,1581,1
0,1,2,0,0,0,0,0,3,2,9,4,5,3,2,1,1,1,2,11890,5050,493,1820,456,1
0,1,2,0,0,0,0,0,3,2,6,7,4,3,2,1,1,0,4,12140,0,0,1796,414,1
0,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,2,0,6,61893,0,0,1724,157,2
0,1,3,0,0,0,0,0,3,2,3,9,4,1,2,1,3,0,9,50670,0,250,4210,1686,1
0,1,3,0,0,0,0,0,1,2,6,9,5,2,2,3,1,0,8,1670,0,0,2070,321,1
0,1,2,0,0,0,0,0,4,2,6,7,5,2,3,1,2,1,4,36312,90,360,1592,339,1
0,1,3,0,0,0,0,0,4,2,3,8,5,1,2,2,2,0,5,36830,0,0,2332,356,1
0,1,3,0,0,0,0,0,4,2,3,8,4,1,2,1,2,1,8,53882,6600,560,3680,1748,1
0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,1,1,0,5,21160,0,0,844,155,2
0,1,4,0,0,0,0,0,4,2,7,5,3,1,2,1,2,0,7,50260,0,0,4560,1294,1
0,1,3,0,0,0,0,0,2,2,22,11,5,4,2,1,2,1,4,35320,200,0,2955,367,2
0,1,4,0,0,0,0,0,3,2,8,8,5,3,2,2,1,0,9,25136,0,0,5186,1434,1
0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,3,2,0,1,248,0,0,416,62,2
0,1,4,0,0,0,0,0,3,2,3,7,3,1,4,1,2,0,7,8080,0,0,4060,974,1
0,1,1,0,0,0,0,0,4,1,9,4,1,1,1,3,1,1,4,820,300,51,1329,303,1
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,5,37820,0,0,1406,103,1
0,1,3,0,0,0,0,1,1,2,22,11,5,4,2,1,2,1,6,22067,3850,241,2940,234,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,2,0,1,205,0,476,855,1,2
1,2,1,1,0,0,0,1,1,1,22,11,5,4,3,4,1,0,2,20500,0,0,1350,73,2
1,2,1,0,0,0,0,1,3,1,3,8,5,1,3,1,2,0,4,54550,0,0,2200,583,1
0,1,2,0,0,0,0,0,4,2,6,7,5,1,2,1,1,1,8,20674,84,126,1558,656,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,2,43030,0,0,3248,217,2
1,1,2,1,0,0,0,0,1,2,17,9,5,2,2,4,3,0,2,180,0,0,575,1,1
