Family_ID,Metropolitan,Gender,Family_num,Elder_Household,GrandChild_Household,Single_Household,Multi_Household,Disability_status,Master_EduCode,Master_WithLive,Master_IndustryCode,Manster_Jobcode,Master_Age,Master_EmpCode,Master_MarriCode,Tenancy_Type,Housing_Type,Debt_Holding,Income_code,Assets,Liabilities,Principal_Interest,Spend_Consum,Spend_NonConsum,Master_Retired
711100232,0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,1,1,0,1,46150,0,0,1460,28,2
711100262,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,2,0,1,420,0,0,612,72,2
711100282,0,1,4,0,0,0,0,0,3,2,3,8,3,1,2,1,2,0,7,60538,0,0,3760,1146,1
711100352,1,1,3,0,0,0,0,0,3,2,6,7,3,3,2,3,2,1,7,12573,3450,654,3936,1124,1
711100362,1,1,4,0,0,0,0,0,3,2,3,8,4,2,2,3,2,1,7,10466,2550,195,3538,584,1
711200112,1,1,1,0,0,0,0,0,4,1,8,7,1,1,1,2,4,1,4,19030,10000,150,1060,563,1
711200122,1,1,1,0,0,0,0,0,4,1,9,4,1,1,1,3,4,0,2,1500,0,0,1840,253,1
711200142,1,1,1,0,0,0,0,0,3,1,8,8,4,3,4,3,1,0,3,14200,0,0,1820,428,1
711200182,1,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,1,1,5,91100,5100,279,1278,420,2
711200202,0,1,1,0,0,0,0,0,3,1,7,5,1,2,1,3,2,1,1,610,290,40,1378,12,1
711200212,0,1,1,0,0,0,0,0,4,1,14,4,3,1,1,3,3,1,4,14980,10080,0,1368,437,1
711200222,0,2,2,0,0,0,0,0,4,2,7,5,4,3,4,1,2,1,3,42590,2200,560,2210,332,1
711200252,0,1,2,0,0,0,0,0,3,2,14,9,5,1,2,1,3,1,4,12590,800,348,2116,352,1
711200292,0,1,3,0,0,0,0,0,4,2,7,5,3,1,2,1,1,1,6,13920,4500,1288,5260,1306,1
711300152,1,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,0,1,76700,0,0,1190,39,2
711300212,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,0,4,27970,0,0,884,226,2
711300272,0,2,1,0,0,0,0,0,2,1,22,11,5,4,3,1,2,0,1,32997,0,0,1390,29,2
711300282,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,3,0,2,16130,0,0,1100,11,2
711300292,0,2,1,0,0,0,0,0,4,1,10,3,1,1,1,3,1,1,2,958,50,126,3256,248,1
711300312,1,1,3,0,0,0,0,0,3,2,7,5,4,3,2,2,1,0,7,27011,0,0,2984,713,1
711300392,1,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,1,1,1,34150,8000,0,1350,41,2
711900101,1,1,1,1,0,0,0,0,3,1,22,11,5,4,4,3,2,1,1,5006,280,235,2655,37,2
711900141,1,1,4,0,0,0,0,0,4,2,13,2,2,1,2,1,3,1,5,30855,3200,1130,2826,798,1
711900151,1,2,2,0,0,0,0,0,3,2,3,7,3,2,4,3,1,0,3,1225,0,0,1735,3,1
711900161,1,2,1,0,0,0,0,0,3,1,9,4,5,1,4,2,1,0,5,19400,0,400,3104,431,1
711900201,0,1,3,0,0,1,0,0,4,2,6,9,5,2,4,3,1,1,7,1790,600,378,2146,728,1
711900221,0,2,2,0,0,0,0,1,1,2,22,11,5,4,3,1,1,0,3,32498,0,0,2650,389,2
711900231,0,1,2,1,0,0,0,0,2,2,7,5,5,3,2,1,2,0,2,19200,0,0,1802,149,1
711900241,0,1,1,1,0,0,0,1,3,1,22,11,5,4,3,3,3,0,1,1330,0,0,980,0,2
711900251,0,1,5,0,0,0,0,0,3,2,7,5,1,1,2,3,2,0,4,6350,0,0,2728,246,1
711900271,0,2,3,0,0,0,0,0,4,2,16,2,4,3,4,2,2,1,4,34370,11644,1025,2330,574,1
711900371,1,1,3,0,0,0,0,0,3,2,6,9,4,2,2,2,1,1,4,11712,4850,36,2440,146,1
711900381,1,1,3,0,0,0,0,0,3,3,14,4,4,1,2,1,1,1,9,39495,125,125,4061,1309,1
712000102,1,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,1,1,2,62100,7700,0,1130,64,2
712000112,1,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,2,0,6,120402,0,0,2794,495,2
712000152,1,2,1,1,0,0,0,0,4,1,22,11,5,4,3,4,1,0,2,10,0,0,2970,48,2
712000172,1,2,1,1,0,0,0,0,3,1,22,11,5,4,4,2,2,0,1,23900,0,0,859,1,2
712000182,1,1,3,0,0,0,0,0,4,2,3,5,4,3,2,3,2,0,4,58700,0,0,4874,1486,1
712000242,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,4,1,1,24050,4000,0,740,30,2
712000282,0,1,1,0,0,0,0,0,3,1,8,8,4,3,4,1,3,1,5,28780,4850,880,1550,448,1
712000292,0,1,3,0,0,0,0,0,4,2,3,8,4,1,2,1,3,1,4,56508,550,46,2660,754,1
712000322,1,1,5,0,0,0,1,0,4,2,7,3,4,1,2,3,2,0,3,4300,0,0,3575,226,1
712000342,1,1,4,0,0,0,0,0,3,2,8,9,4,3,2,1,2,0,6,55280,0,0,2820,683,1
712100112,1,1,2,0,0,0,0,0,3,2,7,5,5,3,4,1,2,1,4,45620,7510,512,1858,522,1
712100142,1,1,4,0,0,0,0,0,2,2,3,7,4,1,2,2,1,1,3,18940,11000,360,3290,706,1
712100182,1,1,4,0,0,0,0,0,3,2,7,5,3,1,1,1,3,1,6,30095,14442,1080,3910,1106,1
712100192,1,1,3,0,0,0,0,0,3,2,3,9,4,1,2,1,3,1,4,28811,14652,1113,3090,1145,1
712100292,0,1,2,0,0,0,0,0,4,2,3,3,2,1,2,2,2,0,7,29900,0,0,3768,649,1
712100382,1,2,2,0,0,0,0,0,4,2,7,5,4,2,4,2,2,0,3,20170,0,0,2640,189,1
712200122,1,1,4,0,0,0,0,0,3,2,8,8,4,3,2,1,1,0,8,85980,0,0,4240,1315,1
712200132,1,2,2,0,0,0,0,0,3,2,3,9,4,2,4,2,3,0,5,12430,0,0,2780,225,1
712200172,1,1,3,0,0,0,0,0,3,2,8,8,4,3,2,1,2,1,9,116430,7870,1274,3360,1226,1
712200182,1,1,3,0,0,0,0,0,3,2,18,4,5,3,2,1,2,1,7,102570,297,6,3322,819,1
712200192,1,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,3,0,1,24160,0,0,1902,152,2
712200202,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,1,0,1,190,0,0,636,10,2
712200222,0,2,1,0,0,0,0,0,4,1,9,4,1,2,1,3,3,1,2,654,430,223,1544,110,1
712200232,0,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,1,0,3,15927,0,0,2168,231,2
712200262,0,1,3,0,0,0,0,1,2,2,22,11,5,4,2,1,2,0,4,25672,0,0,2060,179,2
712200302,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,3,0,1,44,0,0,430,1,2
712200352,1,1,1,1,0,0,0,1,2,1,12,9,5,1,4,1,1,1,3,31980,3000,0,1271,183,1
712200362,1,1,3,0,0,0,0,1,4,2,13,2,4,1,2,1,3,1,9,31009,4024,444,4500,1592,1
712200372,1,1,1,0,0,0,0,0,4,1,22,11,5,4,4,3,3,0,1,1010,0,0,949,35,2
712200382,1,1,3,0,0,0,0,0,1,2,7,5,5,1,2,1,3,1,8,44521,200,234,2326,747,1
712200392,1,1,2,0,0,0,0,0,3,2,7,9,4,1,4,3,2,1,3,2760,1300,200,3282,1162,1
712300112,1,1,3,0,0,0,0,1,4,2,22,11,4,4,1,1,3,0,1,22995,0,0,1316,202,2
712300122,1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,1,3,54500,11600,885,1950,503,2
712300132,1,1,3,0,0,0,0,0,4,2,10,2,3,1,2,1,2,1,9,77739,60,36,3890,1761,1
712300192,1,2,3,0,0,0,0,0,3,2,16,9,5,1,2,3,2,0,8,22920,0,0,2540,1131,1
712300202,0,1,1,0,0,0,0,0,3,1,6,9,5,2,4,1,1,0,2,2666,0,0,2120,11,1
712300212,0,2,1,0,0,0,0,0,3,1,9,4,1,2,1,3,1,1,4,1438,1680,745,2634,194,1
712300222,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,2,1,5,125400,3000,0,2436,190,2
712300232,0,2,2,0,0,0,0,1,4,2,17,2,4,1,2,1,2,0,7,54200,0,0,4804,849,1
712300242,0,1,3,0,0,0,0,0,3,2,6,7,4,1,2,1,2,1,8,24870,10000,650,5360,1741,1
712300262,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,1,0,1,6400,0,0,829,1,2
712300282,0,2,2,0,0,0,0,0,3,2,22,11,3,4,1,1,2,0,1,15630,0,0,1129,106,1
712300292,0,1,3,0,0,0,0,0,3,2,22,11,5,4,2,1,3,1,5,25370,150,380,2522,668,1
712300302,1,2,4,0,0,1,0,0,4,2,16,2,3,2,4,4,2,1,5,6320,3800,20,3900,179,1
712300322,1,1,1,1,0,0,0,0,4,1,22,11,5,4,4,2,1,0,2,2700,0,0,534,130,2
712300332,1,1,1,1,0,0,0,1,1,1,5,9,5,2,4,1,2,0,1,45600,0,0,623,19,1
712300342,1,1,3,0,0,0,0,0,4,2,7,5,3,1,2,1,2,1,5,40260,9895,0,2648,449,1
712300352,1,1,2,1,0,0,0,0,2,2,8,8,5,3,2,1,2,1,5,53880,1100,669,2774,942,1
712300362,1,1,2,0,0,0,0,0,2,2,22,11,5,4,3,1,2,0,6,45070,0,0,1776,629,2
712900101,1,1,1,1,0,0,0,0,3,1,8,8,5,3,3,1,3,1,5,105370,2000,0,2806,796,1
712900131,1,1,2,0,0,0,0,1,3,2,6,1,5,1,2,1,2,1,9,133130,7038,1068,4436,1300,1
712900151,1,1,3,0,0,0,0,0,1,2,9,4,5,1,2,1,3,0,4,49732,0,0,2622,143,1
712900161,1,2,2,0,0,0,0,0,3,2,22,11,5,4,3,1,2,0,3,95400,0,0,2250,362,2
712900211,0,1,2,0,0,0,0,0,3,2,6,9,4,2,4,1,1,1,2,53767,5000,0,2180,235,1
712900261,0,2,3,0,0,0,0,0,3,2,6,3,4,1,4,1,3,1,4,16075,2600,220,1817,392,1
712900271,0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,1,2,0,4,13100,0,0,732,120,2
712900311,1,1,3,0,0,0,0,0,3,2,6,3,5,1,2,1,3,0,9,65440,0,0,3650,1192,1
712900321,1,1,2,0,0,0,0,0,3,2,14,9,5,2,2,1,3,0,4,23761,0,0,1520,368,1
712900331,1,1,4,0,0,0,0,0,3,2,6,7,5,2,2,1,2,0,7,74054,0,0,4030,465,1
712900371,1,2,1,1,0,0,0,0,1,1,17,9,5,2,3,3,3,0,1,8500,0,0,1090,1,1
713000112,1,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,3,79400,0,0,1590,136,2
713000122,1,1,4,0,0,0,0,0,3,2,17,9,4,1,2,1,2,0,8,71070,0,0,3680,1229,1
713000132,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,2,60300,0,0,1370,27,2
713000152,1,2,2,1,0,0,0,1,3,2,7,5,5,3,2,3,3,1,4,20700,5000,0,3286,250,1
713000182,1,1,3,0,0,0,0,0,3,2,8,8,5,3,2,1,2,0,6,99350,0,0,4220,477,1
713000192,1,2,3,0,0,0,0,0,3,2,17,3,1,1,1,1,3,0,3,20200,0,0,1974,477,1
713000202,0,1,2,1,0,0,0,0,3,2,14,9,5,1,2,1,1,0,4,32980,0,0,2100,522,1
713000222,0,2,1,1,0,0,0,0,3,1,17,9,5,2,4,4,2,0,1,800,0,0,1074,66,1
713000242,0,1,2,0,0,0,0,0,3,2,14,8,1,1,2,1,2,1,2,23510,14784,342,2230,452,1
713000262,0,1,6,0,0,0,0,0,4,2,22,11,4,4,2,3,2,1,4,2100,3372,624,2128,460,1
713000302,1,1,4,0,0,0,0,0,4,2,7,5,4,3,2,3,2,1,6,3350,1850,570,2630,385,1
713000322,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,3,0,1,18630,0,0,505,89,2
713000372,1,1,2,0,0,0,0,0,3,2,6,9,4,1,2,1,2,1,6,47554,6464,549,1942,1551,1
713100122,1,1,2,1,0,0,0,1,1,2,22,11,5,4,2,3,2,0,2,1138,0,0,1110,6,2
713100222,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,1,1,37600,2500,1175,829,230,2
713100242,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,2,1,3,80150,2000,0,3116,67,2
713100252,0,1,2,0,0,0,0,0,4,2,13,2,5,2,2,1,2,0,5,127800,0,0,2365,137,1
713100272,0,1,3,0,0,0,0,0,4,2,7,2,2,1,2,1,2,1,6,68472,10000,240,3366,706,1
713100292,0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,1,1,1,4,61080,500,0,4840,165,2
713100312,1,1,1,0,0,0,0,0,3,1,6,7,4,1,4,3,3,0,9,6516,0,0,3600,1010,1
713100322,1,1,4,0,0,0,0,0,3,2,6,7,3,1,2,3,3,0,9,7234,0,1200,3700,867,1
713100332,1,2,1,1,0,0,0,0,2,1,17,4,5,2,4,1,2,0,2,18500,0,0,1560,118,1
713200132,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,1,0,1,710,0,0,397,1,2
713200152,1,1,1,1,0,0,0,1,3,1,22,11,5,4,4,2,1,0,1,4140,0,0,844,121,2
713200232,0,1,3,0,0,0,0,0,1,2,6,7,5,2,2,1,1,1,6,27136,600,0,2252,367,1
713200242,0,1,4,0,0,0,0,0,3,3,22,11,4,4,2,2,2,1,8,20460,9000,745,4586,1484,1
713200262,0,1,3,0,0,0,0,0,4,2,10,2,3,1,2,1,2,0,5,26430,0,0,2720,771,1
713200272,0,2,1,0,0,0,0,0,4,1,17,2,3,1,1,1,2,1,3,9780,1850,277,3294,429,1
713200282,0,1,1,0,0,0,0,0,4,1,22,11,4,4,1,2,1,1,1,10276,5000,0,366,196,1
713200312,1,1,1,0,0,0,0,0,4,1,3,3,2,1,1,4,2,0,4,6540,0,140,1834,540,1
713200322,1,1,1,0,0,0,0,1,3,1,14,7,4,2,4,3,2,1,3,3969,2080,550,684,235,1
713200342,1,2,1,0,0,0,0,0,2,1,9,4,4,1,4,3,1,0,1,445,0,0,1978,201,1
713300132,1,1,3,0,0,0,0,0,4,3,14,3,4,1,2,2,3,0,6,40955,0,0,3205,658,1
713300142,1,1,1,1,0,0,0,0,1,1,7,9,5,2,1,2,1,0,1,5050,0,0,405,33,1
713300152,1,1,2,0,0,0,0,0,3,2,7,5,2,1,2,3,3,0,6,950,0,0,3304,305,1
713300162,1,1,2,0,0,0,0,0,3,2,22,11,4,4,1,1,3,0,5,30945,0,0,960,298,1
713300172,1,2,1,1,0,0,0,0,3,1,14,9,5,2,3,1,3,1,3,33320,10,120,732,272,1
713300192,1,2,1,0,0,0,0,0,4,1,22,11,2,4,1,3,1,0,3,1536,0,0,1089,280,1
713300202,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,4,3,0,2,2405,0,0,1087,11,2
713300232,0,2,1,1,0,0,0,0,3,1,17,4,5,1,4,3,1,0,2,1250,0,0,810,146,1
713300242,0,2,1,0,0,0,0,0,4,1,7,5,1,1,1,2,3,1,3,13150,2600,156,2136,817,1
713300262,0,2,1,1,0,0,0,1,2,1,17,9,5,2,4,3,1,0,2,980,0,0,1485,40,1
713300272,0,1,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,4090,0,0,587,9,2
713300292,0,1,2,0,0,0,0,0,4,2,6,2,4,1,2,1,2,1,3,42816,8155,840,3324,1286,1
713300352,1,1,2,0,0,0,0,0,3,2,8,4,5,1,2,1,2,1,6,83050,500,0,2950,760,1
713300372,1,1,1,0,0,0,0,0,3,1,9,4,3,1,1,3,3,0,1,7050,0,0,1860,382,1
713300382,1,1,3,0,0,0,0,0,4,2,3,8,2,3,2,2,2,0,4,38930,0,0,2328,316,1
713300392,1,1,2,1,0,0,0,0,3,2,17,9,5,2,2,3,1,0,3,9205,0,0,2104,31,1
713900151,1,2,1,0,0,0,0,0,4,1,19,2,4,1,4,2,3,0,2,4800,0,0,836,487,1
713900251,0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,3,2,0,2,1407,0,212,1226,60,2
713900301,1,1,1,1,0,0,0,1,2,1,22,11,5,4,1,3,3,1,1,250,200,100,560,1,2
713900331,1,2,2,0,0,0,0,0,3,2,17,4,5,1,2,3,2,1,6,8500,3927,297,3450,1567,1
713900341,1,1,1,0,0,0,0,0,4,1,22,11,4,4,1,3,1,1,3,105,2000,690,1014,108,1
713900371,1,1,2,0,0,0,0,0,3,2,6,7,3,3,2,2,1,1,4,17516,80,180,3156,72,1
713900381,1,1,4,0,0,0,0,0,3,2,3,7,4,1,2,3,3,1,9,4630,2570,1080,3984,1242,1
714000182,1,2,1,1,0,0,0,0,2,1,22,11,5,4,4,1,3,1,2,48705,60,200,1340,29,2
714000312,1,1,1,1,0,0,0,0,3,1,22,11,5,4,4,1,4,0,2,14220,0,0,1364,15,2
714000332,1,1,1,0,0,0,0,0,4,1,16,2,4,3,4,3,4,1,4,3020,4000,644,2652,341,1
714000342,1,1,1,0,0,0,0,0,4,1,19,3,4,2,1,3,4,1,4,1344,1000,80,1866,252,1
714000352,1,1,4,0,0,0,0,0,4,2,3,3,3,1,2,2,2,1,9,35337,8000,300,4280,1039,1
714000372,1,2,1,0,0,0,0,0,3,1,9,4,3,1,4,3,4,1,3,1930,296,585,1748,438,1
714000392,1,1,3,0,0,0,0,0,2,2,3,1,5,1,2,1,2,1,9,86100,2000,0,2030,1244,1
714100102,1,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,1,1,3,52150,11020,670,1496,155,2
714100112,1,1,2,0,0,0,0,0,3,2,14,9,5,1,2,1,3,1,5,26432,9850,720,2570,869,1
714100192,1,1,2,0,0,0,0,0,4,2,6,7,5,1,3,1,1,0,8,95911,0,0,2502,786,1
714100362,1,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,3,1,2,11334,7000,0,1324,10,2
714200132,1,2,2,1,0,0,0,1,1,2,22,11,5,4,3,3,1,0,3,3110,0,0,2016,52,2
714200162,1,1,3,0,0,0,0,0,3,2,7,5,5,3,2,1,2,1,5,114901,11000,390,3330,1454,1
714200172,1,1,3,0,0,0,0,0,3,2,7,5,4,3,2,1,1,1,8,114230,4000,0,2962,1070,1
714200302,1,2,1,0,0,0,0,0,2,1,22,11,5,4,3,3,1,0,3,8544,0,0,2011,31,2
714200322,1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,1,2,48270,2680,360,1560,315,2
714200332,1,1,1,1,0,0,0,0,3,1,8,8,5,3,4,1,1,1,3,28550,2700,727,4084,211,1
714200352,1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,3,34000,0,0,1261,452,2
714200382,1,1,1,0,0,0,0,0,3,1,14,9,4,2,4,2,4,1,4,49940,5000,0,2249,461,1
714300152,1,2,1,0,0,0,0,0,4,1,9,4,2,3,1,2,3,1,4,19150,10500,262,1446,444,1
714300192,1,1,3,0,0,0,0,0,3,2,14,9,5,1,2,1,3,1,6,43771,10000,1240,3471,638,1
714300302,1,2,1,1,0,0,0,0,1,1,9,4,5,1,3,1,3,0,3,15780,0,0,794,28,1
714300362,1,1,2,0,0,0,0,0,3,2,3,8,5,1,2,3,3,0,6,77850,0,0,4890,654,1
714900161,1,1,1,1,0,0,0,0,3,1,22,11,5,4,4,2,1,0,1,6060,0,0,637,1,2
714900311,1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,3,104780,0,200,2799,188,2
714900371,1,1,2,0,0,0,0,0,3,2,19,7,5,3,2,1,2,1,4,44110,4738,450,1610,341,1
714900381,1,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,2,1,3,52500,600,0,1980,377,2
714900391,1,1,1,0,0,0,0,0,3,1,19,4,3,3,4,3,2,1,4,7684,2050,1350,1705,610,1
715000142,1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,1,2,118500,1500,0,1702,426,2
715000152,1,1,1,1,0,0,0,1,1,1,22,11,5,4,4,3,2,0,1,320,0,0,539,1,2
715000172,1,2,3,0,0,0,0,0,4,2,16,3,1,1,1,1,2,0,5,94250,0,0,3182,868,1
715000302,1,1,2,0,0,0,0,0,3,2,8,8,5,1,2,1,2,1,5,59072,500,1312,2800,293,1
715000322,1,1,2,0,0,0,0,0,3,2,6,9,4,2,2,3,3,1,5,4060,3000,144,3020,520,1
715000352,1,1,4,0,0,0,0,0,3,2,3,8,3,3,2,1,2,1,6,31428,5580,775,3770,1089,1
715000362,1,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,2,0,2,23040,0,0,1330,18,2
715100102,1,2,1,1,0,0,0,1,1,1,22,11,5,4,3,3,2,0,1,180,0,0,610,1,2
715100112,1,2,2,0,0,0,0,1,1,2,22,11,5,4,3,3,2,0,1,281,0,0,1598,1,2
715100302,1,1,1,0,0,0,0,0,4,1,11,3,3,3,1,1,3,1,6,65284,13500,600,1269,1329,1
715100332,1,2,2,0,0,0,0,0,1,2,22,11,5,4,3,3,2,1,2,2203,1040,44,1786,44,2
715100382,1,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,2,0,2,39040,0,0,980,33,2
715200122,1,1,1,1,0,0,0,0,3,1,12,3,5,2,4,3,1,0,3,3720,0,0,1316,52,1
715200332,1,2,1,0,0,0,0,0,4,1,15,3,3,1,1,2,2,1,6,36555,5000,240,2355,1479,1
715300162,1,1,2,0,0,0,0,1,1,2,22,11,5,4,2,2,1,0,1,7014,0,0,984,1,1
715300192,1,2,4,0,0,0,0,1,3,2,22,11,5,4,4,3,2,1,4,10670,4548,204,2186,109,2
715300302,1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,5,96869,0,0,3654,665,2
715300322,1,1,2,0,0,0,0,0,1,2,10,5,3,1,2,2,2,0,8,51210,0,0,2736,1367,1
715300332,1,1,4,0,0,0,0,1,1,2,22,11,5,4,2,1,2,1,8,58898,40,40,4540,636,2
715300352,1,1,2,0,0,0,0,0,3,2,22,11,3,4,4,3,3,0,3,685,0,0,1340,7,1
715300382,1,1,2,0,0,0,0,0,3,2,6,7,3,3,2,1,2,1,8,49550,5500,780,3300,962,1
715900101,1,1,4,0,0,0,0,0,4,2,3,3,3,1,2,1,3,0,8,95360,0,0,4541,932,1
715900141,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,2,56700,0,0,1330,32,2
715900151,1,1,2,1,0,0,0,0,2,2,7,5,5,3,2,2,2,1,3,12250,6000,776,613,401,1
715900171,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,2,0,1,2830,0,0,743,1,2
715900181,1,1,3,0,0,0,0,0,3,2,3,2,5,1,2,1,3,1,8,43654,240,600,2270,881,1
715900361,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,2,27270,0,0,1256,144,2
715900371,1,1,2,0,0,0,0,0,3,2,8,8,4,3,1,3,3,0,4,11700,0,0,2056,13,1
716000112,1,2,2,0,0,0,0,0,1,2,17,9,5,2,4,2,1,0,6,7403,0,0,2765,463,1
716000172,1,1,1,0,0,0,0,0,4,1,10,2,2,1,1,2,3,1,4,2490,9800,1256,1192,1177,1
716000332,1,2,4,0,0,0,0,0,3,2,10,9,4,2,2,1,1,0,7,93200,0,0,2540,611,1
716100102,1,2,1,1,0,0,0,0,1,1,22,11,5,4,4,3,3,1,1,150,3000,0,306,0,1
716100112,1,2,1,1,0,0,0,0,4,1,22,11,5,4,3,1,1,1,1,75460,1800,0,1165,31,2
716100182,1,1,3,0,0,0,0,0,3,2,14,9,5,1,2,1,3,1,4,23955,3700,35,1776,170,1
716100322,1,2,1,0,0,0,0,0,4,1,7,2,2,1,1,2,3,1,4,14180,7500,480,2136,950,1
716100332,1,1,1,0,0,0,0,0,4,1,6,3,2,1,1,2,1,0,5,10640,0,0,2430,753,1
716100362,1,1,1,0,0,0,0,0,3,1,19,8,4,3,4,3,3,0,4,1000,0,0,1782,173,1
716100372,1,1,1,0,0,0,0,0,3,1,22,11,5,4,4,3,3,1,3,1862,1350,516,1162,238,1
716100382,1,1,5,0,0,0,0,0,4,2,19,2,4,1,2,3,1,0,3,2694,0,0,2566,129,1
716100392,1,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,1,0,2,15500,0,0,1120,65,2
716200122,1,2,1,0,0,0,0,0,4,1,7,2,1,1,1,2,3,1,2,15510,10260,876,1826,409,1
716200162,1,2,2,0,0,0,0,0,1,2,9,4,5,2,3,2,1,0,6,19144,0,0,2742,348,1
716200172,1,1,1,0,0,0,0,1,1,1,22,11,4,4,1,3,1,0,1,435,0,0,1198,0,2
716300102,1,1,1,0,0,0,0,0,4,1,22,11,3,4,1,1,2,1,2,25660,2100,178,1822,435,1
716300122,1,1,3,0,0,0,0,0,3,2,22,11,5,4,2,1,1,1,5,99500,14400,24,2220,518,1
716300312,1,1,1,0,0,0,0,1,3,1,7,5,5,3,1,1,2,1,5,91280,10000,0,2684,511,1
716300322,1,2,1,0,0,0,0,0,3,1,9,4,4,2,4,1,2,0,3,10000,0,0,1154,1542,1
716300342,1,1,1,0,0,0,0,0,4,1,3,8,5,1,4,4,4,0,3,10940,0,0,850,892,1
716900121,1,1,1,0,0,0,0,0,4,1,3,3,2,1,1,2,1,1,2,5964,4000,60,825,325,1
716900151,1,1,2,0,0,0,0,0,4,2,6,7,3,3,2,2,1,1,8,14924,9732,648,1560,1015,1
716900191,1,1,2,1,0,0,0,0,4,2,8,9,5,3,2,1,2,0,10,119770,0,0,3368,1252,1
716900311,1,1,1,0,0,0,0,0,3,1,9,4,2,2,1,3,2,1,2,7440,1800,84,2520,342,1
716900341,1,1,1,0,0,0,0,0,1,1,14,7,5,2,1,3,1,0,2,9420,0,0,1630,1366,1
716900391,1,1,3,0,0,0,0,0,4,2,22,11,3,4,1,1,2,1,2,24950,5049,648,2251,550,1
717000142,1,1,3,0,0,0,0,0,4,2,7,3,4,3,2,1,2,1,5,96790,6800,578,3620,869,1
717000192,1,2,1,0,0,0,0,0,4,1,7,5,4,2,1,1,3,0,2,25900,0,0,1078,229,1
717000332,1,1,2,0,0,0,0,1,3,2,22,11,5,4,2,1,3,1,3,13735,500,50,1770,56,2
717000382,1,2,1,1,0,0,0,1,3,1,22,11,5,4,3,2,2,0,1,18320,0,0,1129,1,2
717100112,1,1,3,0,0,0,0,1,3,2,19,3,5,1,2,4,2,1,6,9900,4000,572,2243,825,1
717100192,1,2,1,0,0,0,0,0,3,1,17,4,4,1,4,3,1,0,4,5020,0,0,1960,394,1
717100332,1,1,1,0,0,0,0,0,4,1,1,6,2,3,1,3,3,0,1,2180,0,0,862,1,1
717100382,1,2,1,0,0,0,0,0,3,1,8,3,4,1,1,1,3,1,4,17420,7050,460,1736,651,1
717100392,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,3,1,1,20025,7000,0,949,102,2
717200102,1,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,3,1,7,55590,10740,830,1730,1326,2
717200112,1,1,3,0,0,0,0,0,2,2,12,4,4,1,2,1,3,1,7,37947,5400,480,4870,546,1
717200142,1,2,1,0,0,0,0,0,3,1,18,2,1,3,1,3,1,0,2,1780,0,0,1455,27,1
717200302,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,44,0,0,680,1,2
717200312,1,1,4,0,0,0,0,1,4,2,19,2,4,1,2,1,2,1,7,19776,9800,267,2760,648,1
717200322,1,2,3,0,0,1,0,0,3,2,22,11,2,4,4,3,1,0,3,1077,0,0,1335,51,1
